DIRECTORIO,P1806,mes
7901605,2500000,Agosto_2024
7901610,1300000,Agosto_2024
7901623,1300000,Agosto_2024
7901627,1300000,Agosto_2024
7901627,1300000,Agosto_2024
7901634,1500000,Agosto_2024
7901652,1300000,Agosto_2024
7901653,3500000,Agosto_2024
7901653,1640000,Agosto_2024
7901657,1300000,Agosto_2024
7901664,1300000,Agosto_2024
7901664,1300000,Agosto_2024
7901687,1300000,Agosto_2024
7901691,500000,Agosto_2024
7901693,1300000,Agosto_2024
7901696,1300000,Agosto_2024
7901698,98,Agosto_2024
7901699,800000,Agosto_2024
7901704,1300000,Agosto_2024
7901713,1300000,Agosto_2024
7901714,3500000,Agosto_2024
7901718,2500000,Agosto_2024
7901718,1300000,Agosto_2024
7901725,2000000,Agosto_2024
7901736,1300000,Agosto_2024
7901737,1300000,Agosto_2024
7901740,1300000,Agosto_2024
7901770,1300000,Agosto_2024
7901772,1300000,Agosto_2024
7901774,1300000,Agosto_2024
7901784,1000000,Agosto_2024
7901792,1300000,Agosto_2024
7901796,600000,Agosto_2024
7901807,1500000,Agosto_2024
7901825,2600000,Agosto_2024
7901833,1300000,Agosto_2024
7901834,1500000,Agosto_2024
7901840,1300000,Agosto_2024
7901859,1300000,Agosto_2024
7901872,500000,Agosto_2024
7901875,1300000,Agosto_2024
7901883,1300000,Agosto_2024
7901886,1300000,Agosto_2024
7901888,1800000,Agosto_2024
7901892,800000,Agosto_2024
7901900,2000000,Agosto_2024
7901900,1460000,Agosto_2024
7901902,1200000,Agosto_2024
7901912,1300000,Agosto_2024
7901925,1500000,Agosto_2024
7901929,1350000,Agosto_2024
7901936,1500000,Agosto_2024
7901944,1300000,Agosto_2024
7901955,1500000,Agosto_2024
7901966,900000,Agosto_2024
7901975,1300000,Agosto_2024
7901977,3200000,Agosto_2024
7901978,1300000,Agosto_2024
7901978,1300000,Agosto_2024
7901982,1400000,Agosto_2024
7901998,1200000,Agosto_2024
7901998,1000000,Agosto_2024
7901998,1200000,Agosto_2024
7902000,1300000,Agosto_2024
7902002,1000000,Agosto_2024
7902011,13000000,Agosto_2024
7902012,1500000,Agosto_2024
7902012,1200000,Agosto_2024
7902016,900000,Agosto_2024
7902028,1300000,Agosto_2024
7902029,1500000,Agosto_2024
7902031,1300000,Agosto_2024
7902034,1400000,Agosto_2024
7902041,2000000,Agosto_2024
7902045,800000,Agosto_2024
7902045,800000,Agosto_2024
7902056,1500000,Agosto_2024
7902061,1000000,Agosto_2024
7902064,250000,Agosto_2024
7902075,1300000,Agosto_2024
7902077,1300000,Agosto_2024
7902082,2000000,Agosto_2024
7902085,1300000,Agosto_2024
7902086,1500000,Agosto_2024
7902086,1300000,Agosto_2024
7902095,1300000,Agosto_2024
7902096,1300000,Agosto_2024
7902096,100000,Agosto_2024
7902101,2500000,Agosto_2024
7902123,1300000,Agosto_2024
7902133,2600000,Agosto_2024
7902142,2500000,Agosto_2024
7902143,1300000,Agosto_2024
7902143,1300000,Agosto_2024
7902145,1500000,Agosto_2024
7902149,1000000,Agosto_2024
7902151,1300000,Agosto_2024
7902151,1300000,Agosto_2024
7902152,1300000,Agosto_2024
7902157,1800000,Agosto_2024
7902166,1500000,Agosto_2024
7902185,1300000,Agosto_2024
7902203,1500000,Agosto_2024
7902206,1300000,Agosto_2024
7902207,1200000,Agosto_2024
7902207,1300000,Agosto_2024
7902210,800000,Agosto_2024
7902218,650000,Agosto_2024
7902226,6000000,Agosto_2024
7902241,900000,Agosto_2024
7902244,2000000,Agosto_2024
7902244,3000000,Agosto_2024
7902245,1300000,Agosto_2024
7902251,1300000,Agosto_2024
7902256,1300000,Agosto_2024
7902260,1300000,Agosto_2024
7902261,1300000,Agosto_2024
7902267,1300000,Agosto_2024
7902267,1300000,Agosto_2024
7902271,1300000,Agosto_2024
7902283,1500000,Agosto_2024
7902290,1300000,Agosto_2024
7902295,1300000,Agosto_2024
7902299,1300000,Agosto_2024
7902300,1700000,Agosto_2024
7902303,1450000,Agosto_2024
7902308,3000000,Agosto_2024
7902309,1300000,Agosto_2024
7902316,1400000,Agosto_2024
7902317,500000,Agosto_2024
7902318,1400000,Agosto_2024
7902318,1400000,Agosto_2024
7902318,1000000,Agosto_2024
7902321,2500000,Agosto_2024
7902327,4000000,Agosto_2024
7902330,1300000,Agosto_2024
7902338,1500000,Agosto_2024
7902342,1300000,Agosto_2024
7902346,2000000,Agosto_2024
7902347,900000,Agosto_2024
7902357,2000000,Agosto_2024
7902362,1000000,Agosto_2024
7902364,1300000,Agosto_2024
7902364,1300000,Agosto_2024
7902367,1300000,Agosto_2024
7902413,1500000,Agosto_2024
7902414,1300000,Agosto_2024
7902414,1300000,Agosto_2024
7902418,500000,Agosto_2024
7902423,500000,Agosto_2024
7902424,1300000,Agosto_2024
7902429,1500000,Agosto_2024
7902430,1300000,Agosto_2024
7902439,2500000,Agosto_2024
7902445,1200000,Agosto_2024
7902446,600000,Agosto_2024
7902446,800000,Agosto_2024
7902452,3000000,Agosto_2024
7902455,1500000,Agosto_2024
7902459,1300000,Agosto_2024
7902462,1800000,Agosto_2024
7902471,2500000,Agosto_2024
7902477,900000,Agosto_2024
7902477,600000,Agosto_2024
7902477,1200000,Agosto_2024
7902483,1300000,Agosto_2024
7902495,1300000,Agosto_2024
7902501,1600000,Agosto_2024
7902501,2500000,Agosto_2024
7902513,1800000,Agosto_2024
7902523,2000000,Agosto_2024
7902524,2000000,Agosto_2024
7902531,2600000,Agosto_2024
7902531,1200000,Agosto_2024
7902532,2000000,Agosto_2024
7902539,1500000,Agosto_2024
7902544,1200000,Agosto_2024
7902547,1300000,Agosto_2024
7902559,1300000,Agosto_2024
7902584,3000000,Agosto_2024
7902594,1300000,Agosto_2024
7902595,2500000,Agosto_2024
7902597,2000000,Agosto_2024
7902610,2000000,Agosto_2024
7902614,2500000,Agosto_2024
7902615,2000000,Agosto_2024
7902617,1300000,Agosto_2024
7902618,1300000,Agosto_2024
7902620,1300000,Agosto_2024
7902629,1300000,Agosto_2024
7902631,1300000,Agosto_2024
7902650,1300000,Agosto_2024
7902664,2000000,Agosto_2024
7902664,700000,Agosto_2024
7902664,800000,Agosto_2024
7902668,1000000,Agosto_2024
7902670,700000,Agosto_2024
7902670,1000000,Agosto_2024
7902671,1500000,Agosto_2024
7902671,1300000,Agosto_2024
7902673,2000000,Agosto_2024
7902673,1300000,Agosto_2024
7902675,900000,Agosto_2024
7902676,900000,Agosto_2024
7902677,800000,Agosto_2024
7902678,1000000,Agosto_2024
7902679,900000,Agosto_2024
7902682,600000,Agosto_2024
7902688,800000,Agosto_2024
7902688,400000,Agosto_2024
7902688,1300000,Agosto_2024
7902689,650000,Agosto_2024
7902689,650000,Agosto_2024
7902689,1300000,Agosto_2024
7902693,1300000,Agosto_2024
7902693,1800000,Agosto_2024
7902705,1300000,Agosto_2024
7902706,1300000,Agosto_2024
7902706,800000,Agosto_2024
7902707,1300000,Agosto_2024
7902717,1300000,Agosto_2024
7902731,1400000,Agosto_2024
7902733,1300000,Agosto_2024
7902763,2000000,Agosto_2024
7902774,1300000,Agosto_2024
7902783,2000000,Agosto_2024
7902800,2500000,Agosto_2024
7902802,1900000,Agosto_2024
7902804,1300000,Agosto_2024
7902816,1500000,Agosto_2024
7902824,1300000,Agosto_2024
7902831,1300000,Agosto_2024
7902838,1300000,Agosto_2024
7902857,1300000,Agosto_2024
7902861,1500000,Agosto_2024
7902873,2000000,Agosto_2024
7902887,1300000,Agosto_2024
7902887,1300000,Agosto_2024
7902896,1500000,Agosto_2024
7902908,1300000,Agosto_2024
7902909,1300000,Agosto_2024
7902932,1300000,Agosto_2024
7902933,1500000,Agosto_2024
7902936,1300000,Agosto_2024
7902938,1300000,Agosto_2024
7902938,1300000,Agosto_2024
7902948,1300000,Agosto_2024
7902949,1300000,Agosto_2024
7902976,1300000,Agosto_2024
7902979,1300000,Agosto_2024
7902983,1300000,Agosto_2024
7902986,1300000,Agosto_2024
7902988,1300000,Agosto_2024
7902990,1300000,Agosto_2024
7903013,1300000,Agosto_2024
7903015,1300000,Agosto_2024
7903017,1300000,Agosto_2024
7903017,1300000,Agosto_2024
7903046,1300000,Agosto_2024
7903053,1500000,Agosto_2024
7903088,600000,Agosto_2024
7903089,1300000,Agosto_2024
7903090,1300000,Agosto_2024
7903093,1000000,Agosto_2024
7903096,1000000,Agosto_2024
7903098,1300000,Agosto_2024
7903103,1300000,Agosto_2024
7903110,1300000,Agosto_2024
7903111,1600000,Agosto_2024
7903111,1300000,Agosto_2024
7903112,800000,Agosto_2024
7903118,1300000,Agosto_2024
7903122,1300000,Agosto_2024
7903133,1300000,Agosto_2024
7903133,400000,Agosto_2024
7903136,1300000,Agosto_2024
7903137,1300000,Agosto_2024
7903140,1300000,Agosto_2024
7903144,1300000,Agosto_2024
7903161,1300000,Agosto_2024
7903168,3000000,Agosto_2024
7903171,1300000,Agosto_2024
7903207,1800000,Agosto_2024
7903212,1300000,Agosto_2024
7903242,1300000,Agosto_2024
7903247,1300000,Agosto_2024
7903249,1300000,Agosto_2024
7903261,1300000,Agosto_2024
7903276,1300000,Agosto_2024
7903277,1300000,Agosto_2024
7903278,1800000,Agosto_2024
7903281,1300000,Agosto_2024
7903288,1500000,Agosto_2024
7903289,1300000,Agosto_2024
7903302,2500000,Agosto_2024
7903306,1462000,Agosto_2024
7903308,1462000,Agosto_2024
7903309,1462000,Agosto_2024
7903320,1300000,Agosto_2024
7903321,1300000,Agosto_2024
7903324,1300000,Agosto_2024
7903332,1300000,Agosto_2024
7903333,1400000,Agosto_2024
7903352,1200000,Agosto_2024
7903352,800000,Agosto_2024
7903353,2000000,Agosto_2024
7903353,1300000,Agosto_2024
7903356,1300000,Agosto_2024
7903361,1000000,Agosto_2024
7903372,800000,Agosto_2024
7903374,2800000,Agosto_2024
7903390,1300000,Agosto_2024
7903414,2000000,Agosto_2024
7903420,2500000,Agosto_2024
7903424,1000000,Agosto_2024
7903431,1200000,Agosto_2024
7903431,600000,Agosto_2024
7903431,1000000,Agosto_2024
7903432,850000,Agosto_2024
7903440,800000,Agosto_2024
7903442,1300000,Agosto_2024
7903446,1300000,Agosto_2024
7903449,1300000,Agosto_2024
7903452,98,Agosto_2024
7903460,98,Agosto_2024
7903460,98,Agosto_2024
7903473,2000000,Agosto_2024
7903488,1500000,Agosto_2024
7903504,1900000,Agosto_2024
7903514,1300000,Agosto_2024
7903518,1200000,Agosto_2024
7903519,4200000,Agosto_2024
7903530,1300000,Agosto_2024
7903534,1300000,Agosto_2024
7903537,600000,Agosto_2024
7903539,600000,Agosto_2024
7903547,1300000,Agosto_2024
7903548,1300000,Agosto_2024
7903552,600000,Agosto_2024
7903564,1300000,Agosto_2024
7903564,2000000,Agosto_2024
7903569,1700000,Agosto_2024
7903612,2800000,Agosto_2024
7903613,1200000,Agosto_2024
7903623,2600000,Agosto_2024
7903624,600000,Agosto_2024
7903632,1000000,Agosto_2024
7903639,1000000,Agosto_2024
7903653,300000,Agosto_2024
7903656,1300000,Agosto_2024
7903661,3500000,Agosto_2024
7903695,1300000,Agosto_2024
7903695,1300000,Agosto_2024
7903696,1300000,Agosto_2024
7903697,10000000,Agosto_2024
7903711,1300000,Agosto_2024
7903713,1300000,Agosto_2024
7903715,1300000,Agosto_2024
7903718,2000000,Agosto_2024
7903740,1300000,Agosto_2024
7903753,1300000,Agosto_2024
7903753,1300000,Agosto_2024
7903760,1000000,Agosto_2024
7903760,1300000,Agosto_2024
7903761,1300000,Agosto_2024
7903768,800000,Agosto_2024
7903772,1300000,Agosto_2024
7903789,1300000,Agosto_2024
7903790,100000,Agosto_2024
7903797,800000,Agosto_2024
7903798,700000,Agosto_2024
7903798,700000,Agosto_2024
7903803,800000,Agosto_2024
7903804,1300000,Agosto_2024
7903808,1000000,Agosto_2024
7903812,960000,Agosto_2024
7903816,1300000,Agosto_2024
7903817,1000000,Agosto_2024
7903843,1300000,Agosto_2024
7903851,1300000,Agosto_2024
7903860,1300000,Agosto_2024
7903866,1300000,Agosto_2024
7903880,1300000,Agosto_2024
7903885,2000000,Agosto_2024
7903890,2200000,Agosto_2024
7903893,1300000,Agosto_2024
7903897,1300000,Agosto_2024
7903905,500000,Agosto_2024
7903908,1000000,Agosto_2024
7903909,300000,Agosto_2024
7903912,800000,Agosto_2024
7903917,200000,Agosto_2024
7903919,500000,Agosto_2024
7903927,5000000,Agosto_2024
7903945,4000000,Agosto_2024
7903945,3000000,Agosto_2024
7903951,1300000,Agosto_2024
7903954,1500000,Agosto_2024
7903957,1300000,Agosto_2024
7903957,1300000,Agosto_2024
7903965,7000000,Agosto_2024
7903970,1300000,Agosto_2024
7903973,2500000,Agosto_2024
7903981,1300000,Agosto_2024
7903983,1300000,Agosto_2024
7903993,1000000,Agosto_2024
7903995,1300000,Agosto_2024
7904001,1300000,Agosto_2024
7904002,1000000,Agosto_2024
7904004,1300000,Agosto_2024
7904015,2000000,Agosto_2024
7904020,1300000,Agosto_2024
7904029,1800000,Agosto_2024
7904034,1300000,Agosto_2024
7904048,650000,Agosto_2024
7904061,3000000,Agosto_2024
7904061,1500000,Agosto_2024
7904064,1300000,Agosto_2024
7904079,1200000,Agosto_2024
7904088,1300000,Agosto_2024
7904089,800000,Agosto_2024
7904094,2500000,Agosto_2024
7904096,2400000,Agosto_2024
7904098,1300000,Agosto_2024
7904099,1300000,Agosto_2024
7904110,1000000,Agosto_2024
7904112,1300000,Agosto_2024
7904114,600000,Agosto_2024
7904114,800000,Agosto_2024
7904133,1300000,Agosto_2024
7904141,1300000,Agosto_2024
7904145,1300000,Agosto_2024
7904148,1300000,Agosto_2024
7904149,1300000,Agosto_2024
7904151,1300000,Agosto_2024
7904152,1300000,Agosto_2024
7904153,1300000,Agosto_2024
7904153,1300000,Agosto_2024
7904157,2500000,Agosto_2024
7904157,2500000,Agosto_2024
7904158,2500000,Agosto_2024
7904160,3000000,Agosto_2024
7904163,1500000,Agosto_2024
7904165,1300000,Agosto_2024
7904167,2000000,Agosto_2024
7904170,3000000,Agosto_2024
7904172,1300000,Agosto_2024
7904177,1300000,Agosto_2024
7904180,3500000,Agosto_2024
7904190,3000000,Agosto_2024
7904195,3500000,Agosto_2024
7904197,900000,Agosto_2024
7904197,1300000,Agosto_2024
7904198,2500000,Agosto_2024
7904216,1300000,Agosto_2024
7904219,1462000,Agosto_2024
7904221,1000000,Agosto_2024
7904222,1300000,Agosto_2024
7904239,3500000,Agosto_2024
7904241,1300000,Agosto_2024
7904242,1500000,Agosto_2024
7904243,1000000,Agosto_2024
7904256,1000000,Agosto_2024
7904263,1300000,Agosto_2024
7904271,1300000,Agosto_2024
7904277,1300000,Agosto_2024
7904289,1400000,Agosto_2024
7904292,1300000,Agosto_2024
7904303,3000000,Agosto_2024
7904303,600000,Agosto_2024
7904306,1300000,Agosto_2024
7904310,1300000,Agosto_2024
7904315,700000,Agosto_2024
7904316,900000,Agosto_2024
7904318,2000000,Agosto_2024
7904326,1300000,Agosto_2024
7904332,1000000,Agosto_2024
7904336,2500000,Agosto_2024
7904337,1300000,Agosto_2024
7904338,1300000,Agosto_2024
7904347,500000,Agosto_2024
7904349,1300000,Agosto_2024
7904349,900000,Agosto_2024
7904349,1300000,Agosto_2024
7904349,1300000,Agosto_2024
7904352,300000,Agosto_2024
7904357,1300000,Agosto_2024
7904362,1300000,Agosto_2024
7904371,1300000,Agosto_2024
7904372,1300000,Agosto_2024
7904372,1000000,Agosto_2024
7904374,1300000,Agosto_2024
7904375,1400000,Agosto_2024
7904375,1500000,Agosto_2024
7904379,1200000,Agosto_2024
7904389,1000000,Agosto_2024
7904391,1100000,Agosto_2024
7904394,1300000,Agosto_2024
7904394,1300000,Agosto_2024
7904395,1300000,Agosto_2024
7904397,1300000,Agosto_2024
7904398,800000,Agosto_2024
7904398,500000,Agosto_2024
7904403,1500000,Agosto_2024
7904405,650000,Agosto_2024
7904406,1300000,Agosto_2024
7904416,1200000,Agosto_2024
7904416,1300000,Agosto_2024
7904417,2500000,Agosto_2024
7904422,700000,Agosto_2024
7904426,1200000,Agosto_2024
7904434,1300000,Agosto_2024
7904435,1300000,Agosto_2024
7904437,1300000,Agosto_2024
7904455,600000,Agosto_2024
7904460,1300000,Agosto_2024
7904466,2500000,Agosto_2024
7904468,3000000,Agosto_2024
7904469,1300000,Agosto_2024
7904469,1300000,Agosto_2024
7904472,1300000,Agosto_2024
7904478,1300000,Agosto_2024
7904478,1300000,Agosto_2024
7904485,1300000,Agosto_2024
7904487,1000000,Agosto_2024
7904488,1700000,Agosto_2024
7904489,1000000,Agosto_2024
7904495,1300000,Agosto_2024
7904497,1300000,Agosto_2024
7904498,1300000,Agosto_2024
7904499,1300000,Agosto_2024
7904516,1400000,Agosto_2024
7904517,1300000,Agosto_2024
7904519,1300000,Agosto_2024
7904519,1300000,Agosto_2024
7904521,1500000,Agosto_2024
7904525,1300000,Agosto_2024
7904532,1300000,Agosto_2024
7904532,1300000,Agosto_2024
7904533,1300000,Agosto_2024
7904536,700000,Agosto_2024
7904541,1300000,Agosto_2024
7904542,1300000,Agosto_2024
7904543,1300000,Agosto_2024
7904550,1300000,Agosto_2024
7904550,3000000,Agosto_2024
7904555,1800000,Agosto_2024
7904568,500000,Agosto_2024
7904568,800000,Agosto_2024
7904569,1462000,Agosto_2024
7904571,500000,Agosto_2024
7904588,1462000,Agosto_2024
7904590,1300000,Agosto_2024
7904591,1462000,Agosto_2024
7904594,450000,Agosto_2024
7904596,1300000,Agosto_2024
7904599,1300000,Agosto_2024
7904601,1300000,Agosto_2024
7904603,1300000,Agosto_2024
7904608,3000000,Agosto_2024
7904617,1300000,Agosto_2024
7904624,1300000,Agosto_2024
7904628,1300000,Agosto_2024
7904630,1000000,Agosto_2024
7904631,1300000,Agosto_2024
7904631,1300000,Agosto_2024
7904632,500000,Agosto_2024
7904632,1800000,Agosto_2024
7904635,800000,Agosto_2024
7904636,1300000,Agosto_2024
7904638,1000000,Agosto_2024
7904639,800000,Agosto_2024
7904647,98,Agosto_2024
7904651,800000,Agosto_2024
7904656,1800000,Agosto_2024
7904662,1600000,Agosto_2024
7904665,2000000,Agosto_2024
7904676,1800000,Agosto_2024
7904688,1300000,Agosto_2024
7904697,1200000,Agosto_2024
7904699,1300000,Agosto_2024
7904700,1300000,Agosto_2024
7904703,800000,Agosto_2024
7904715,400000,Agosto_2024
7904718,98,Agosto_2024
7904734,800000,Agosto_2024
7904741,1300000,Agosto_2024
7904766,280000,Agosto_2024
7904776,1000000,Agosto_2024
7904787,600000,Agosto_2024
7904800,1300000,Agosto_2024
7904800,1300000,Agosto_2024
7904803,2000000,Agosto_2024
7904819,1000000,Agosto_2024
7904819,900000,Agosto_2024
7904832,800000,Agosto_2024
7904842,3000000,Agosto_2024
7904866,2000000,Agosto_2024
7904878,500000,Agosto_2024
7904883,600000,Agosto_2024
7904921,900000,Agosto_2024
7904928,400000,Agosto_2024
7904928,400000,Agosto_2024
7904928,500000,Agosto_2024
7904928,300000,Agosto_2024
7904930,2600000,Agosto_2024
7904934,1300000,Agosto_2024
7904934,3000000,Agosto_2024
7904947,400000,Agosto_2024
7904951,500000,Agosto_2024
7904951,1200000,Agosto_2024
7904954,400000,Agosto_2024
7904960,500000,Agosto_2024
7904966,1500000,Agosto_2024
7904969,1300000,Agosto_2024
7904978,1300000,Agosto_2024
7904979,1300000,Agosto_2024
7904988,1500000,Agosto_2024
7904991,1400000,Agosto_2024
7905007,10000000,Agosto_2024
7905009,1300000,Agosto_2024
7905010,1400000,Agosto_2024
7905012,1300000,Agosto_2024
7905020,1200000,Agosto_2024
7905020,1200000,Agosto_2024
7905027,1500000,Agosto_2024
7905034,4000000,Agosto_2024
7905039,2500000,Agosto_2024
7905040,1800000,Agosto_2024
7905056,1300000,Agosto_2024
7905076,1300000,Agosto_2024
7905099,1300000,Agosto_2024
7905099,1300000,Agosto_2024
7905100,2000000,Agosto_2024
7905115,1300000,Agosto_2024
7905116,1000000,Agosto_2024
7905117,600000,Agosto_2024
7905121,600000,Agosto_2024
7905121,600000,Agosto_2024
7905126,700000,Agosto_2024
7905128,500000,Agosto_2024
7905128,500000,Agosto_2024
7905133,500000,Agosto_2024
7905137,600000,Agosto_2024
7905141,2000000,Agosto_2024
7905151,1300000,Agosto_2024
7905153,500000,Agosto_2024
7905169,1300000,Agosto_2024
7905177,1300000,Agosto_2024
7905204,2800000,Agosto_2024
7905209,1300000,Agosto_2024
7905211,1800000,Agosto_2024
7905212,1300000,Agosto_2024
7905213,1500000,Agosto_2024
7905223,1300000,Agosto_2024
7905224,1300000,Agosto_2024
7905225,700000,Agosto_2024
7905225,1300000,Agosto_2024
7905231,1500000,Agosto_2024
7905234,1300000,Agosto_2024
7905247,1800000,Agosto_2024
7905248,2000000,Agosto_2024
7905251,3500000,Agosto_2024
7905252,600000,Agosto_2024
7905253,300000,Agosto_2024
7905263,400000,Agosto_2024
7905271,500000,Agosto_2024
7905281,1200000,Agosto_2024
7905288,400000,Agosto_2024
7905291,1300000,Agosto_2024
7905293,300000,Agosto_2024
7905299,300000,Agosto_2024
7905306,1000000,Agosto_2024
7905309,1300000,Agosto_2024
7905319,1300000,Agosto_2024
7905324,1300000,Agosto_2024
7905326,1300000,Agosto_2024
7905326,1300000,Agosto_2024
7905328,800000,Agosto_2024
7905328,98,Agosto_2024
7905331,1300000,Agosto_2024
7905333,1300000,Agosto_2024
7905340,1800000,Agosto_2024
7905342,800000,Agosto_2024
7905344,13000000,Agosto_2024
7905351,2000000,Agosto_2024
7905368,1300000,Agosto_2024
7905377,5000000,Agosto_2024
7905398,1300000,Agosto_2024
7905400,800000,Agosto_2024
7905408,1300000,Agosto_2024
7905410,1300000,Agosto_2024
7905411,1300000,Agosto_2024
7905416,1300000,Agosto_2024
7905418,1300000,Agosto_2024
7905420,800000,Agosto_2024
7905438,300000,Agosto_2024
7905444,1300000,Agosto_2024
7905472,1300000,Agosto_2024
7905472,1300000,Agosto_2024
7905474,1300000,Agosto_2024
7905477,1300000,Agosto_2024
7905498,1800000,Agosto_2024
7905508,500000,Agosto_2024
7905509,800000,Agosto_2024
7905514,300000,Agosto_2024
7905514,1300000,Agosto_2024
7905527,300000,Agosto_2024
7905535,600000,Agosto_2024
7905538,400000,Agosto_2024
7905571,1000000,Agosto_2024
7905636,1600000,Agosto_2024
7905642,1300000,Agosto_2024
7905654,1300000,Agosto_2024
7905659,1300000,Agosto_2024
7905662,1300000,Agosto_2024
7905668,1462000,Agosto_2024
7905672,1300000,Agosto_2024
7905674,1300000,Agosto_2024
7905674,1300000,Agosto_2024
7905676,1300000,Agosto_2024
7905676,1500000,Agosto_2024
7905687,600000,Agosto_2024
7905698,1800000,Agosto_2024
7905698,1800000,Agosto_2024
7905714,1300000,Agosto_2024
7905717,1300000,Agosto_2024
7905719,1300000,Agosto_2024
7905724,1300000,Agosto_2024
7905726,1600000,Agosto_2024
7905730,700000,Agosto_2024
7905739,800000,Agosto_2024
7905741,1300000,Agosto_2024
7905760,2000000,Agosto_2024
7905765,1300000,Agosto_2024
7905765,1300000,Agosto_2024
7905767,1300000,Agosto_2024
7905777,1900000,Agosto_2024
7905781,13000000,Agosto_2024
7905786,1500000,Agosto_2024
7905797,2000000,Agosto_2024
7905818,1500000,Agosto_2024
7905829,1300000,Agosto_2024
7905831,1300000,Agosto_2024
7905850,1300000,Agosto_2024
7905853,800000,Agosto_2024
7905874,6000000,Agosto_2024
7905876,2000000,Agosto_2024
7905877,1400000,Agosto_2024
7905882,1400000,Agosto_2024
7905882,1500000,Agosto_2024
7905897,1000000,Agosto_2024
7905902,15000000,Agosto_2024
7905910,1300000,Agosto_2024
7905914,1400000,Agosto_2024
7905914,500000,Agosto_2024
7905915,1300000,Agosto_2024
7905921,1300000,Agosto_2024
7905923,1300000,Agosto_2024
7905923,1300000,Agosto_2024
7905925,1300000,Agosto_2024
7905925,1300000,Agosto_2024
7905926,1300000,Agosto_2024
7905926,1300000,Agosto_2024
7905929,1300000,Agosto_2024
7905929,1300000,Agosto_2024
7905930,1300000,Agosto_2024
7905932,1500000,Agosto_2024
7905932,1000000,Agosto_2024
7905935,1300000,Agosto_2024
7905936,1000000,Agosto_2024
7905936,1200000,Agosto_2024
7905937,1300000,Agosto_2024
7905938,1400000,Agosto_2024
7905939,1300000,Agosto_2024
7905939,1300000,Agosto_2024
7905940,1300000,Agosto_2024
7905941,1300000,Agosto_2024
7905944,1500000,Agosto_2024
7905948,1300000,Agosto_2024
7905950,1300000,Agosto_2024
7905953,1200000,Agosto_2024
7905953,1300000,Agosto_2024
7905955,750000,Agosto_2024
7905955,1300000,Agosto_2024
7905958,1300000,Agosto_2024
7905962,1300000,Agosto_2024
7905964,1400000,Agosto_2024
7905968,1300000,Agosto_2024
7905969,1460000,Agosto_2024
7905969,1460000,Agosto_2024
7905970,1800000,Agosto_2024
7905972,800000,Agosto_2024
7905972,1300000,Agosto_2024
7905972,1400000,Agosto_2024
7905975,1300000,Agosto_2024
7905975,1300000,Agosto_2024
7905976,2000000,Agosto_2024
7905977,1500000,Agosto_2024
7905979,2000000,Agosto_2024
7905979,1500000,Agosto_2024
7905979,1400000,Agosto_2024
7905980,2000000,Agosto_2024
7905981,2000000,Agosto_2024
7905984,1300000,Agosto_2024
7905986,1300000,Agosto_2024
7905989,1460000,Agosto_2024
7905989,700000,Agosto_2024
7905992,1300000,Agosto_2024
7906009,1200000,Agosto_2024
7906013,1300000,Agosto_2024
7906013,1300000,Agosto_2024
7906023,1800000,Agosto_2024
7906026,1500000,Agosto_2024
7906028,1300000,Agosto_2024
7906034,1000000,Agosto_2024
7906038,1000000,Agosto_2024
7906038,2500000,Agosto_2024
7906054,2500000,Agosto_2024
7906072,3600000,Agosto_2024
7906074,2100000,Agosto_2024
7906077,3000000,Agosto_2024
7906079,1600000,Agosto_2024
7906083,1300000,Agosto_2024
7906086,1300000,Agosto_2024
7906086,1300000,Agosto_2024
7906089,1500000,Agosto_2024
7906093,1500000,Agosto_2024
7906095,1500000,Agosto_2024
7906097,1300000,Agosto_2024
7906111,1500000,Agosto_2024
7906112,1300000,Agosto_2024
7906114,1300000,Agosto_2024
7906120,12000000,Agosto_2024
7906131,1500000,Agosto_2024
7906134,6000000,Agosto_2024
7906144,1500000,Agosto_2024
7906145,1300000,Agosto_2024
7906147,1300000,Agosto_2024
7906154,1300000,Agosto_2024
7906168,9000000,Agosto_2024
7906176,2300000,Agosto_2024
7906180,1300000,Agosto_2024
7906183,1300000,Agosto_2024
7906185,1300000,Agosto_2024
7906187,1300000,Agosto_2024
7906187,1000000,Agosto_2024
7906188,1300000,Agosto_2024
7906189,1300000,Agosto_2024
7906196,1300000,Agosto_2024
7906203,1000000,Agosto_2024
7906204,1300000,Agosto_2024
7906208,2000000,Agosto_2024
7906209,500000,Agosto_2024
7906217,1300000,Agosto_2024
7906220,2000000,Agosto_2024
7906221,1300000,Agosto_2024
7906227,1500000,Agosto_2024
7906228,2000000,Agosto_2024
7906244,1300000,Agosto_2024
7906254,1300000,Agosto_2024
7906254,1300000,Agosto_2024
7906255,1300000,Agosto_2024
7906259,1500000,Agosto_2024
7906271,1000000,Agosto_2024
7906284,4500000,Agosto_2024
7906287,1300000,Agosto_2024
7906288,1300000,Agosto_2024
7906289,1300000,Agosto_2024
7906290,1000000,Agosto_2024
7906305,1300000,Agosto_2024
7906321,2500000,Agosto_2024
7906322,2000000,Agosto_2024
7906323,2000000,Agosto_2024
7906324,3000000,Agosto_2024
7906324,3000000,Agosto_2024
7906327,4000000,Agosto_2024
7906329,2000000,Agosto_2024
7906330,2000000,Agosto_2024
7906331,6000000,Agosto_2024
7906335,2000000,Agosto_2024
7906335,500000,Agosto_2024
7906338,1500000,Agosto_2024
