DIRECTORIO,P6500,mes
7897486,1300000,Agosto_2024
7897490,900000,Agosto_2024
7897491,4800000,Agosto_2024
7897492,1500000,Agosto_2024
7897493,1300000,Agosto_2024
7897493,240000,Agosto_2024
7897496,1300000,Agosto_2024
7897499,1300000,Agosto_2024
7897500,2080000,Agosto_2024
7897500,1500000,Agosto_2024
7897501,2500000,Agosto_2024
7897501,2800000,Agosto_2024
7897501,1500000,Agosto_2024
7897502,1800000,Agosto_2024
7897505,2500000,Agosto_2024
7897506,4000000,Agosto_2024
7897507,1500000,Agosto_2024
7897508,1260000,Agosto_2024
7897509,1500000,Agosto_2024
7897510,1160000,Agosto_2024
7897510,1440000,Agosto_2024
7897510,1350000,Agosto_2024
7897513,1650000,Agosto_2024
7897514,1850000,Agosto_2024
7897514,2367072,Agosto_2024
7897515,1300000,Agosto_2024
7897515,2000000,Agosto_2024
7897515,1700000,Agosto_2024
7897515,4600000,Agosto_2024
7897515,1450000,Agosto_2024
7897515,1500000,Agosto_2024
7897516,1800000,Agosto_2024
7897517,8200000,Agosto_2024
7897520,1400000,Agosto_2024
7897520,1500000,Agosto_2024
7897521,950000,Agosto_2024
7897545,240000,Agosto_2024
7897546,1300000,Agosto_2024
7897547,1300000,Agosto_2024
7897547,1300000,Agosto_2024
7897552,1300000,Agosto_2024
7897552,1300000,Agosto_2024
7897554,300000,Agosto_2024
7897554,1000000,Agosto_2024
7897556,800000,Agosto_2024
7897557,1300000,Agosto_2024
7897557,2600000,Agosto_2024
7897560,1300000,Agosto_2024
7897561,2900000,Agosto_2024
7897561,1200000,Agosto_2024
7897562,1000000,Agosto_2024
7897566,800000,Agosto_2024
7897568,1700000,Agosto_2024
7897569,600000,Agosto_2024
7897571,300000,Agosto_2024
7897572,1300000,Agosto_2024
7897575,750000,Agosto_2024
7897577,210000,Agosto_2024
7897577,1950000,Agosto_2024
7897577,1300000,Agosto_2024
7897578,550000,Agosto_2024
7897578,150000,Agosto_2024
7897580,1300000,Agosto_2024
7897580,1300000,Agosto_2024
7897582,600000,Agosto_2024
7897586,1500000,Agosto_2024
7897586,1300000,Agosto_2024
7897594,3000000,Agosto_2024
7897594,1200000,Agosto_2024
7897596,1300000,Agosto_2024
7897597,1300000,Agosto_2024
7897600,1200000,Agosto_2024
7897601,800000,Agosto_2024
7897603,2400000,Agosto_2024
7897605,20000000,Agosto_2024
7897605,5800000,Agosto_2024
7897606,4600000,Agosto_2024
7897610,4600000,Agosto_2024
7897610,6200000,Agosto_2024
7897611,400000,Agosto_2024
7897611,600000,Agosto_2024
7897613,450000,Agosto_2024
7897615,4000000,Agosto_2024
7897616,2000000,Agosto_2024
7897616,500000,Agosto_2024
7897617,800000,Agosto_2024
7897618,1300000,Agosto_2024
7897621,1300000,Agosto_2024
7897622,800000,Agosto_2024
7897628,650000,Agosto_2024
7897628,1300000,Agosto_2024
7897631,4000000,Agosto_2024
7897631,4000000,Agosto_2024
7897633,5000000,Agosto_2024
7897634,2200000,Agosto_2024
7897635,1300000,Agosto_2024
7897636,1300000,Agosto_2024
7897637,300000,Agosto_2024
7897638,4800000,Agosto_2024
7897640,1300000,Agosto_2024
7897640,1300000,Agosto_2024
7897640,1300000,Agosto_2024
7897641,1300000,Agosto_2024
7897641,1800000,Agosto_2024
7897642,3600000,Agosto_2024
7897643,900000,Agosto_2024
7897644,900000,Agosto_2024
7897645,120000,Agosto_2024
7897647,1300000,Agosto_2024
7897648,3380000,Agosto_2024
7897648,2000000,Agosto_2024
7897649,1600000,Agosto_2024
7897649,1300000,Agosto_2024
7897652,4600000,Agosto_2024
7897654,5700000,Agosto_2024
7897657,100000,Agosto_2024
7897657,1300000,Agosto_2024
7897657,500000,Agosto_2024
7897658,300000,Agosto_2024
7897659,3500000,Agosto_2024
7897666,900000,Agosto_2024
7897674,1300000,Agosto_2024
7897677,1300000,Agosto_2024
7897677,1300000,Agosto_2024
7897681,900000,Agosto_2024
7897681,900000,Agosto_2024
7897682,2000000,Agosto_2024
7897682,1800000,Agosto_2024
7897683,950000,Agosto_2024
7897685,1200000,Agosto_2024
7897693,1300000,Agosto_2024
7897696,1000000,Agosto_2024
7897697,8500000,Agosto_2024
7897700,1200000,Agosto_2024
7897704,1300000,Agosto_2024
7897705,1700000,Agosto_2024
7897705,5000000,Agosto_2024
7897709,1300000,Agosto_2024
7897712,1000000,Agosto_2024
7897713,1300000,Agosto_2024
7897714,2000000,Agosto_2024
7897717,1200000,Agosto_2024
7897718,1500000,Agosto_2024
7897725,900000,Agosto_2024
7897728,2000000,Agosto_2024
7897732,1200000,Agosto_2024
7897735,1300000,Agosto_2024
7897736,1300000,Agosto_2024
7897741,220000,Agosto_2024
7897743,1300000,Agosto_2024
7897746,1800000,Agosto_2024
7897748,1800000,Agosto_2024
7897750,2500000,Agosto_2024
7897750,1800000,Agosto_2024
7897754,3000000,Agosto_2024
7897758,1300000,Agosto_2024
7897760,1500000,Agosto_2024
7897761,1200000,Agosto_2024
7897761,800000,Agosto_2024
7897762,1300000,Agosto_2024
7897764,1500000,Agosto_2024
7897768,1500000,Agosto_2024
7897769,1300000,Agosto_2024
7897773,1800000,Agosto_2024
7897774,1300000,Agosto_2024
7897780,720000,Agosto_2024
7897782,1300000,Agosto_2024
7897783,3400000,Agosto_2024
7897784,3400000,Agosto_2024
7897786,1495000,Agosto_2024
7897787,3500000,Agosto_2024
7897787,2800000,Agosto_2024
7897789,3800000,Agosto_2024
7897790,3000000,Agosto_2024
7897792,2300000,Agosto_2024
7897792,1300000,Agosto_2024
7897795,1300000,Agosto_2024
7897795,600000,Agosto_2024
7897797,600000,Agosto_2024
7897798,1300000,Agosto_2024
7897799,1200000,Agosto_2024
7897800,1300000,Agosto_2024
7897802,1600000,Agosto_2024
7897803,1500000,Agosto_2024
7897805,1300000,Agosto_2024
7897807,1800000,Agosto_2024
7897808,3600000,Agosto_2024
7897816,1300000,Agosto_2024
7897817,1500000,Agosto_2024
7897818,2500000,Agosto_2024
7897818,1300000,Agosto_2024
7897821,1900000,Agosto_2024
7897822,3427000,Agosto_2024
7897823,1462000,Agosto_2024
7897824,2800000,Agosto_2024
7897824,720000,Agosto_2024
7897830,3000000,Agosto_2024
7897838,3000000,Agosto_2024
7897842,1462000,Agosto_2024
7897843,1300000,Agosto_2024
7897845,200000,Agosto_2024
7897848,2600000,Agosto_2024
7897852,4300000,Agosto_2024
7897852,1300000,Agosto_2024
7897853,1800000,Agosto_2024
7897853,1300000,Agosto_2024
7897856,1300000,Agosto_2024
7897860,1462000,Agosto_2024
7897861,1600000,Agosto_2024
7897865,2200000,Agosto_2024
7897866,1300000,Agosto_2024
7897868,2400000,Agosto_2024
7897871,1300000,Agosto_2024
7897872,17000000,Agosto_2024
7897873,1800000,Agosto_2024
7897873,1800000,Agosto_2024
7897873,2500000,Agosto_2024
7897877,1400000,Agosto_2024
7897877,300000,Agosto_2024
7897879,5200000,Agosto_2024
7897881,1300000,Agosto_2024
7897881,1300000,Agosto_2024
7897883,2900000,Agosto_2024
7897885,2000000,Agosto_2024
7897886,1300000,Agosto_2024
7897887,1300000,Agosto_2024
7897888,1300000,Agosto_2024
7897889,1280000,Agosto_2024
7897890,1300000,Agosto_2024
7897891,1300000,Agosto_2024
7897892,1350000,Agosto_2024
7897894,1300000,Agosto_2024
7897894,1300000,Agosto_2024
7897898,1300000,Agosto_2024
7897902,1730000,Agosto_2024
7897903,1300000,Agosto_2024
7897903,700000,Agosto_2024
7897906,1340000,Agosto_2024
7897907,1300000,Agosto_2024
7897907,1300000,Agosto_2024
7897909,4000000,Agosto_2024
7897910,4100000,Agosto_2024
7897910,1500000,Agosto_2024
7897913,1500000,Agosto_2024
7897922,4700000,Agosto_2024
7897922,2200000,Agosto_2024
7897922,200000,Agosto_2024
7897922,1300000,Agosto_2024
7897924,3300000,Agosto_2024
7897924,1300000,Agosto_2024
7897925,11000000,Agosto_2024
7897926,1300000,Agosto_2024
7897929,4000000,Agosto_2024
7897930,1800000,Agosto_2024
7897930,1300000,Agosto_2024
7897931,2200000,Agosto_2024
7897932,3000000,Agosto_2024
7897933,4300000,Agosto_2024
7897934,5000000,Agosto_2024
7897936,5000000,Agosto_2024
7897936,3900000,Agosto_2024
7897936,1300000,Agosto_2024
7897938,1300000,Agosto_2024
7897938,1300000,Agosto_2024
7897941,4000000,Agosto_2024
7897941,2500000,Agosto_2024
7897941,900000,Agosto_2024
7897943,1254000,Agosto_2024
7897944,1300000,Agosto_2024
7897944,1300000,Agosto_2024
7897946,1300000,Agosto_2024
7897946,1400000,Agosto_2024
7897947,1300000,Agosto_2024
7897948,1800000,Agosto_2024
7897948,1300000,Agosto_2024
7897949,1300000,Agosto_2024
7897950,1600000,Agosto_2024
7897951,2300000,Agosto_2024
7897952,3600000,Agosto_2024
7897953,2500000,Agosto_2024
7897955,1300000,Agosto_2024
7897956,1500000,Agosto_2024
7897956,1480000,Agosto_2024
7897959,900000,Agosto_2024
7897961,1300000,Agosto_2024
7897962,1300000,Agosto_2024
7897965,1300000,Agosto_2024
7897965,1200000,Agosto_2024
7897968,10000000,Agosto_2024
7897970,1300000,Agosto_2024
7897971,2000000,Agosto_2024
7897971,1300000,Agosto_2024
7897971,800000,Agosto_2024
7897972,1300000,Agosto_2024
7897983,1300000,Agosto_2024
7897986,2900000,Agosto_2024
7897989,1080000,Agosto_2024
7897994,1300000,Agosto_2024
7897995,1300000,Agosto_2024
7897995,1080000,Agosto_2024
7897996,1300000,Agosto_2024
7897996,1300000,Agosto_2024
7897996,1300000,Agosto_2024
7897998,1320000,Agosto_2024
7897999,2300000,Agosto_2024
7898001,6000000,Agosto_2024
7898002,1300000,Agosto_2024
7898002,1300000,Agosto_2024
7898007,1300000,Agosto_2024
7898008,600000,Agosto_2024
7898013,780000,Agosto_2024
7898015,1300000,Agosto_2024
7898015,2600000,Agosto_2024
7898016,1462000,Agosto_2024
7898017,1462000,Agosto_2024
7898020,1400000,Agosto_2024
7898021,1300000,Agosto_2024
7898024,2045000,Agosto_2024
7898025,1200000,Agosto_2024
7898027,300000,Agosto_2024
7898030,1700000,Agosto_2024
7898031,1462000,Agosto_2024
7898033,1800000,Agosto_2024
7898034,1462000,Agosto_2024
7898034,400000,Agosto_2024
7898035,1300000,Agosto_2024
7898037,6000000,Agosto_2024
7898037,1300000,Agosto_2024
7898040,1300000,Agosto_2024
7898043,1350000,Agosto_2024
7898043,1300000,Agosto_2024
7898044,800000,Agosto_2024
7898051,1300000,Agosto_2024
7898053,900000,Agosto_2024
7898054,50000,Agosto_2024
7898056,800000,Agosto_2024
7898056,1500000,Agosto_2024
7898057,2185000,Agosto_2024
7898057,2000000,Agosto_2024
7898057,1563000,Agosto_2024
7898057,1800000,Agosto_2024
7898058,4000000,Agosto_2024
7898059,1500000,Agosto_2024
7898060,1300000,Agosto_2024
7898061,2600000,Agosto_2024
7898062,1300000,Agosto_2024
7898062,1300000,Agosto_2024
7898064,1300000,Agosto_2024
7898064,2200000,Agosto_2024
7898064,1600000,Agosto_2024
7898064,1600000,Agosto_2024
7898065,1300000,Agosto_2024
7898066,1000000,Agosto_2024
7898066,1300000,Agosto_2024
7898068,1200000,Agosto_2024
7898068,600000,Agosto_2024
7898072,1300000,Agosto_2024
7898075,1300000,Agosto_2024
7898078,650000,Agosto_2024
7898078,480000,Agosto_2024
7898079,2000000,Agosto_2024
7898082,1500000,Agosto_2024
7898089,2400000,Agosto_2024
7898089,700000,Agosto_2024
7898092,600000,Agosto_2024
7898093,1500000,Agosto_2024
7898095,1200000,Agosto_2024
7898099,1300000,Agosto_2024
7898103,600000,Agosto_2024
7898103,1300000,Agosto_2024
7898107,1300000,Agosto_2024
7898107,1300000,Agosto_2024
7898112,1750000,Agosto_2024
7898113,1300000,Agosto_2024
7898117,3200000,Agosto_2024
7898117,2500000,Agosto_2024
7898118,2000000,Agosto_2024
7898120,3200000,Agosto_2024
7898121,1500000,Agosto_2024
7898121,1300000,Agosto_2024
7898122,1300000,Agosto_2024
7898123,4000000,Agosto_2024
7898125,2000000,Agosto_2024
7898127,10000000,Agosto_2024
7898128,10000000,Agosto_2024
7898128,12000000,Agosto_2024
7898131,3200000,Agosto_2024
7898132,2000000,Agosto_2024
7898133,5000000,Agosto_2024
7898134,25000000,Agosto_2024
7898136,5400000,Agosto_2024
7898136,7200000,Agosto_2024
7898138,3000000,Agosto_2024
7898138,2000000,Agosto_2024
7898140,4800000,Agosto_2024
7898140,5500000,Agosto_2024
7898141,2100000,Agosto_2024
7898148,3000000,Agosto_2024
7898160,1850000,Agosto_2024
7898177,1300000,Agosto_2024
7898178,1400000,Agosto_2024
7898180,1400000,Agosto_2024
7898181,1400000,Agosto_2024
7898182,1400000,Agosto_2024
7898183,1500000,Agosto_2024
7898185,1600000,Agosto_2024
7898186,1462000,Agosto_2024
7898190,1462000,Agosto_2024
7898190,1462000,Agosto_2024
7898192,1500000,Agosto_2024
7898192,2300000,Agosto_2024
7898193,1400000,Agosto_2024
7898193,1800000,Agosto_2024
7898194,1200000,Agosto_2024
7898195,1600000,Agosto_2024
7898201,1600000,Agosto_2024
7898202,2500000,Agosto_2024
7898206,1462000,Agosto_2024
7898213,1600000,Agosto_2024
7898213,1600000,Agosto_2024
7898215,1462000,Agosto_2024
7898218,1400000,Agosto_2024
7898219,1750000,Agosto_2024
7898220,1800000,Agosto_2024
7898221,1400000,Agosto_2024
7898222,2500000,Agosto_2024
7898223,1300000,Agosto_2024
7898224,1500000,Agosto_2024
7898224,1400000,Agosto_2024
7898230,2000000,Agosto_2024
7898230,1800000,Agosto_2024
7898233,1462000,Agosto_2024
7898236,1500000,Agosto_2024
7898237,1500000,Agosto_2024
7898239,1400000,Agosto_2024
7898239,1400000,Agosto_2024
7898240,2000000,Agosto_2024
7898240,1800000,Agosto_2024
7898243,2500000,Agosto_2024
7898243,4000000,Agosto_2024
7898253,3000000,Agosto_2024
7898269,1000000,Agosto_2024
7898270,1500000,Agosto_2024
7898273,1500000,Agosto_2024
7898274,2500000,Agosto_2024
7898278,2300000,Agosto_2024
7898281,2500000,Agosto_2024
7898287,1200000,Agosto_2024
7898291,2100000,Agosto_2024
7898291,1300000,Agosto_2024
7898300,5200000,Agosto_2024
7898303,1600000,Agosto_2024
7898312,1300000,Agosto_2024
7898319,900000,Agosto_2024
7898322,5000000,Agosto_2024
7898324,1300000,Agosto_2024
7898326,1300000,Agosto_2024
7898329,1300000,Agosto_2024
7898329,1050000,Agosto_2024
7898329,1300000,Agosto_2024
7898333,1200000,Agosto_2024
7898339,750000,Agosto_2024
7898343,1300000,Agosto_2024
7898344,700000,Agosto_2024
7898346,2074000,Agosto_2024
7898348,2500000,Agosto_2024
7898348,1400000,Agosto_2024
7898351,900000,Agosto_2024
7898354,1700000,Agosto_2024
7898355,2000000,Agosto_2024
7898360,3200000,Agosto_2024
7898360,5000000,Agosto_2024
7898364,1500000,Agosto_2024
7898365,500000,Agosto_2024
7898366,1800000,Agosto_2024
7898366,1400000,Agosto_2024
7898367,5000000,Agosto_2024
7898369,6000000,Agosto_2024
7898372,1500000,Agosto_2024
7898372,2000000,Agosto_2024
7898385,3000000,Agosto_2024
7898387,1500000,Agosto_2024
7898397,3500000,Agosto_2024
7898399,400000,Agosto_2024
7898406,900000,Agosto_2024
7898407,1500000,Agosto_2024
7898409,720000,Agosto_2024
7898410,5800000,Agosto_2024
7898430,1600000,Agosto_2024
7898433,1500000,Agosto_2024
7898438,2300000,Agosto_2024
7898440,1450000,Agosto_2024
7898442,1300000,Agosto_2024
7898442,3000000,Agosto_2024
7898443,3800000,Agosto_2024
7898443,1450000,Agosto_2024
7898444,7000000,Agosto_2024
7898444,1800000,Agosto_2024
7898447,1300000,Agosto_2024
7898448,5800000,Agosto_2024
7898449,1300000,Agosto_2024
7898452,3500000,Agosto_2024
7898454,1300000,Agosto_2024
7898455,1300000,Agosto_2024
7898462,1300000,Agosto_2024
7898463,1462000,Agosto_2024
7898463,1600000,Agosto_2024
7898465,1300000,Agosto_2024
7898472,1300000,Agosto_2024
7898473,15000000,Agosto_2024
7898475,1600000,Agosto_2024
7898478,1700000,Agosto_2024
7898480,7000000,Agosto_2024
7898482,1300000,Agosto_2024
7898482,1300000,Agosto_2024
7898482,1600000,Agosto_2024
7898483,1300000,Agosto_2024
7898483,1300000,Agosto_2024
7898485,800000,Agosto_2024
7898489,1462000,Agosto_2024
7898490,100000,Agosto_2024
7898495,1600000,Agosto_2024
7898496,2700000,Agosto_2024
7898496,1500000,Agosto_2024
7898501,1300000,Agosto_2024
7898501,1680000,Agosto_2024
7898503,800000,Agosto_2024
7898507,2600000,Agosto_2024
7898508,2400000,Agosto_2024
7898509,1460000,Agosto_2024
7898512,500000,Agosto_2024
7898514,1100000,Agosto_2024
7898519,2160000,Agosto_2024
7898520,2250000,Agosto_2024
7898521,1300000,Agosto_2024
7898522,3150000,Agosto_2024
7898522,2730000,Agosto_2024
7898523,2100000,Agosto_2024
7898523,1800000,Agosto_2024
7898524,3700000,Agosto_2024
7898525,4100000,Agosto_2024
7898527,1200000,Agosto_2024
7898531,800000,Agosto_2024
7898533,1300000,Agosto_2024
7898536,1300000,Agosto_2024
7898540,1300000,Agosto_2024
7898541,1300000,Agosto_2024
7898542,1560000,Agosto_2024
7898542,1300000,Agosto_2024
7898543,1300000,Agosto_2024
7898544,1300000,Agosto_2024
7898546,1300000,Agosto_2024
7898551,1300000,Agosto_2024
7898555,1300000,Agosto_2024
7898556,1500000,Agosto_2024
7898557,750000,Agosto_2024
7898558,1300000,Agosto_2024
7898565,650000,Agosto_2024
7898566,1300000,Agosto_2024
7898566,1300000,Agosto_2024
7898566,1300000,Agosto_2024
7898568,1300000,Agosto_2024
7898569,1300000,Agosto_2024
7898569,3000000,Agosto_2024
7898575,1300000,Agosto_2024
7898575,1300000,Agosto_2024
7898578,5000000,Agosto_2024
7898580,3400000,Agosto_2024
7898581,1600000,Agosto_2024
7898581,1650000,Agosto_2024
7898584,3800000,Agosto_2024
7898589,1300000,Agosto_2024
7898591,1300000,Agosto_2024
7898592,1300000,Agosto_2024
7898597,1300000,Agosto_2024
7898602,2000000,Agosto_2024
7898603,400000,Agosto_2024
7898604,1802000,Agosto_2024
7898605,1500000,Agosto_2024
7898605,1300000,Agosto_2024
7898609,1300000,Agosto_2024
7898609,1300000,Agosto_2024
7898611,1300000,Agosto_2024
7898612,1300000,Agosto_2024
7898613,1300000,Agosto_2024
7898615,2500000,Agosto_2024
7898620,9000000,Agosto_2024
7898622,1000000,Agosto_2024
7898622,2000000,Agosto_2024
7898627,900000,Agosto_2024
7898628,1450000,Agosto_2024
7898629,1450000,Agosto_2024
7898630,400000,Agosto_2024
7898631,5500000,Agosto_2024
7898632,250000,Agosto_2024
7898642,1600000,Agosto_2024
7898643,400000,Agosto_2024
7898646,1300000,Agosto_2024
7898647,200000,Agosto_2024
7898648,3400000,Agosto_2024
7898650,2800000,Agosto_2024
7898654,2400000,Agosto_2024
7898655,800000,Agosto_2024
7898655,1100000,Agosto_2024
7898656,4000000,Agosto_2024
7898662,2200000,Agosto_2024
7898663,800000,Agosto_2024
7898665,1000000,Agosto_2024
7898666,1500000,Agosto_2024
7898671,1300000,Agosto_2024
7898671,2100000,Agosto_2024
7898672,3000000,Agosto_2024
7898673,600000,Agosto_2024
7898674,600000,Agosto_2024
7898675,1300000,Agosto_2024
7898675,1300000,Agosto_2024
7898676,1300000,Agosto_2024
7898677,1300000,Agosto_2024
7898678,1300000,Agosto_2024
7898681,700000,Agosto_2024
7898683,1200000,Agosto_2024
7898686,1300000,Agosto_2024
7898686,800000,Agosto_2024
7898687,500000,Agosto_2024
7898688,1300000,Agosto_2024
7898690,1300000,Agosto_2024
7898691,1300000,Agosto_2024
7898693,360000,Agosto_2024
7898695,1000000,Agosto_2024
7898696,1300000,Agosto_2024
7898697,850000,Agosto_2024
7898698,8200000,Agosto_2024
7898698,900000,Agosto_2024
7898699,1300000,Agosto_2024
7898701,900000,Agosto_2024
7898701,500000,Agosto_2024
7898704,1300000,Agosto_2024
7898704,1450000,Agosto_2024
7898705,1000000,Agosto_2024
7898705,1300000,Agosto_2024
7898706,1300000,Agosto_2024
7898707,4000000,Agosto_2024
7898712,2200000,Agosto_2024
7898712,9000000,Agosto_2024
7898715,1300000,Agosto_2024
7898716,3000000,Agosto_2024
7898717,6000000,Agosto_2024
7898717,6000000,Agosto_2024
7898718,2600000,Agosto_2024
7898724,800000,Agosto_2024
7898728,400000,Agosto_2024
7898729,300000,Agosto_2024
7898740,1300000,Agosto_2024
7898741,900000,Agosto_2024
7898742,40000,Agosto_2024
7898743,1800000,Agosto_2024
7898745,1800000,Agosto_2024
7898746,3600000,Agosto_2024
7898748,3000000,Agosto_2024
7898752,3500000,Agosto_2024
7898752,8500000,Agosto_2024
7898753,6000000,Agosto_2024
7898755,11500000,Agosto_2024
7898755,5000000,Agosto_2024
7898757,5000000,Agosto_2024
7898762,1300000,Agosto_2024
7898763,1300000,Agosto_2024
7898765,1300000,Agosto_2024
7898765,3000000,Agosto_2024
7898769,800000,Agosto_2024
7898770,1350000,Agosto_2024
7898771,1462000,Agosto_2024
7898771,1462000,Agosto_2024
7898773,2000000,Agosto_2024
7898773,1300000,Agosto_2024
7898775,1462000,Agosto_2024
7898780,1300000,Agosto_2024
7898782,1300000,Agosto_2024
7898782,1500000,Agosto_2024
7898787,15700000,Agosto_2024
7898787,7200000,Agosto_2024
7898791,1462000,Agosto_2024
7898792,800000,Agosto_2024
7898793,3000000,Agosto_2024
7898794,1300000,Agosto_2024
7898796,500000,Agosto_2024
7898796,1300000,Agosto_2024
7898801,1250000,Agosto_2024
7898802,1000000,Agosto_2024
7898802,400000,Agosto_2024
7898803,1100000,Agosto_2024
7898804,1500000,Agosto_2024
7898804,1300000,Agosto_2024
7898805,600000,Agosto_2024
7898806,1000000,Agosto_2024
7898807,1300000,Agosto_2024
7898814,1300000,Agosto_2024
7898818,1300000,Agosto_2024
7898820,1300000,Agosto_2024
7898820,1500000,Agosto_2024
7898821,1500000,Agosto_2024
7898822,4000000,Agosto_2024
7898822,3200000,Agosto_2024
7898824,800000,Agosto_2024
7898825,1800000,Agosto_2024
7898825,2500000,Agosto_2024
7898830,800000,Agosto_2024
7898831,2300000,Agosto_2024
7898831,1430000,Agosto_2024
7898837,1462000,Agosto_2024
7898843,1200000,Agosto_2024
7898846,1300000,Agosto_2024
7898847,1300000,Agosto_2024
7898848,1280000,Agosto_2024
7898850,1300000,Agosto_2024
7898851,4500000,Agosto_2024
7898853,2000000,Agosto_2024
7898855,5500000,Agosto_2024
7898855,5600000,Agosto_2024
7898861,3500000,Agosto_2024
7898862,1900000,Agosto_2024
7898867,1300000,Agosto_2024
7898868,1200000,Agosto_2024
7898868,1300000,Agosto_2024
7898869,1500000,Agosto_2024
7898871,900000,Agosto_2024
7898872,3000000,Agosto_2024
7898873,2000000,Agosto_2024
7898873,1500000,Agosto_2024
7898877,1300000,Agosto_2024
7898877,650000,Agosto_2024
7898878,1000000,Agosto_2024
7898884,1300000,Agosto_2024
7898886,20000000,Agosto_2024
7898887,3500000,Agosto_2024
7898887,6000000,Agosto_2024
7898888,3300000,Agosto_2024
7898889,9000000,Agosto_2024
7898894,400000,Agosto_2024
7898895,1300000,Agosto_2024
7898897,800000,Agosto_2024
7898898,1300000,Agosto_2024
7898900,500000,Agosto_2024
7898903,1300000,Agosto_2024
7898903,962000,Agosto_2024
7898904,3600000,Agosto_2024
7898906,9000000,Agosto_2024
7898906,2500000,Agosto_2024
7898907,3000000,Agosto_2024
7898911,1300000,Agosto_2024
7898923,1300000,Agosto_2024
7898925,1300000,Agosto_2024
7898939,700000,Agosto_2024
7898941,1300000,Agosto_2024
7898942,1500000,Agosto_2024
7898944,1700000,Agosto_2024
7898946,1300000,Agosto_2024
7898947,1800000,Agosto_2024
7898947,1300000,Agosto_2024
7898953,1600000,Agosto_2024
7898956,3800000,Agosto_2024
7898956,2600000,Agosto_2024
7898957,1600000,Agosto_2024
7898957,2100000,Agosto_2024
7898960,3800000,Agosto_2024
7898960,2000000,Agosto_2024
7898961,1450000,Agosto_2024
7898964,1200000,Agosto_2024
7898969,2500000,Agosto_2024
7898969,2800000,Agosto_2024
7898970,1300000,Agosto_2024
7898973,1300000,Agosto_2024
7898974,1400000,Agosto_2024
7898975,1500000,Agosto_2024
7898975,1500000,Agosto_2024
7898977,3800000,Agosto_2024
7898978,1300000,Agosto_2024
7898979,6000000,Agosto_2024
7898981,1462000,Agosto_2024
7898982,1300000,Agosto_2024
7898986,1300000,Agosto_2024
7898990,2000000,Agosto_2024
7898993,1300000,Agosto_2024
7898993,1300000,Agosto_2024
7898994,2000000,Agosto_2024
7898994,2000000,Agosto_2024
7898996,1300000,Agosto_2024
7898996,1300000,Agosto_2024
7899000,1300000,Agosto_2024
7899001,1800000,Agosto_2024
7899003,3800000,Agosto_2024
7899006,3400000,Agosto_2024
7899007,1300000,Agosto_2024
7899007,960000,Agosto_2024
7899012,600000,Agosto_2024
7899012,900000,Agosto_2024
7899013,1100000,Agosto_2024
7899014,1300000,Agosto_2024
7899016,1300000,Agosto_2024
7899018,1300000,Agosto_2024
7899018,800000,Agosto_2024
7899019,1000000,Agosto_2024
7899020,1600000,Agosto_2024
7899021,1450000,Agosto_2024
7899022,1300000,Agosto_2024
7899022,1300000,Agosto_2024
7899022,1300000,Agosto_2024
7899023,1200000,Agosto_2024
7899026,1300000,Agosto_2024
7899029,1300000,Agosto_2024
7899030,1800000,Agosto_2024
7899031,7800000,Agosto_2024
7899031,1300000,Agosto_2024
7899033,1200000,Agosto_2024
7899034,1000000,Agosto_2024
7899034,1800000,Agosto_2024
7899035,1000000,Agosto_2024
7899036,1300000,Agosto_2024
7899037,1300000,Agosto_2024
7899037,750000,Agosto_2024
7899039,3000000,Agosto_2024
7899042,400000,Agosto_2024
7899043,1300000,Agosto_2024
7899044,1400000,Agosto_2024
7899044,1300000,Agosto_2024
7899049,1800000,Agosto_2024
7899053,1800000,Agosto_2024
7899055,1800000,Agosto_2024
7899057,1300000,Agosto_2024
7899059,1500000,Agosto_2024
7899060,3900000,Agosto_2024
7899061,1300000,Agosto_2024
7899061,1300000,Agosto_2024
7899062,900000,Agosto_2024
7899066,3900000,Agosto_2024
7899070,600000,Agosto_2024
7899071,1300000,Agosto_2024
7899074,1300000,Agosto_2024
7899075,1200000,Agosto_2024
7899080,2500000,Agosto_2024
7899090,1300000,Agosto_2024
7899091,1400000,Agosto_2024
7899091,1300000,Agosto_2024
7899092,1300000,Agosto_2024
7899097,1300000,Agosto_2024
7899101,10000000,Agosto_2024
7899101,2800000,Agosto_2024
7899106,4800000,Agosto_2024
7899109,1300000,Agosto_2024
7899110,1500000,Agosto_2024
7899110,1300000,Agosto_2024
7899115,5000000,Agosto_2024
7899117,1300000,Agosto_2024
7899117,2800000,Agosto_2024
7899121,300000,Agosto_2024
7899122,1700000,Agosto_2024
7899124,1350000,Agosto_2024
7899127,300000,Agosto_2024
7899130,2000000,Agosto_2024
7899141,1400000,Agosto_2024
7899143,1300000,Agosto_2024
7899147,1600000,Agosto_2024
7899149,1300000,Agosto_2024
7899150,1500000,Agosto_2024
7899153,1600000,Agosto_2024
7899155,1700000,Agosto_2024
7899155,1300000,Agosto_2024
7899156,1600000,Agosto_2024
7899156,1350000,Agosto_2024
7899158,1400000,Agosto_2024
7899159,1300000,Agosto_2024
7899160,1700000,Agosto_2024
7899161,1462000,Agosto_2024
7899162,2000000,Agosto_2024
7899164,1600000,Agosto_2024
7899164,1500000,Agosto_2024
7899165,1700000,Agosto_2024
7899165,1300000,Agosto_2024
7899168,1700000,Agosto_2024
7899168,1500000,Agosto_2024
7899169,1300000,Agosto_2024
